name,loc_type,street,City,State,Zip
AT&T Portables-AT&T Authorized Retailer,Cellular Telephone Service,6471 Old Beulah St,Alexandria,VA,22315
Walmart Supercenter,General Merchandise,1500 Cornerside Blvd Ste B,Vienna,VA,22182
The Bridal Closet Inc,Bridal Shops,145 Church St NW,Vienna,VA,22180
Verizon Authorized Retailer ?€? Cellular Sales,Cellular Telephone Service,2059 Chain Bridge Rd,Vienna,VA,22182
Michaels - The Arts & Crafts Store,Art Supplies,7690 Richmond Hwy,Alexandria,VA,22306
Michaels - The Arts & Crafts Store,Art Supplies,7690a Richmond Hwy,Alexandria,VA,22306
Banner's Hallmark,Women's Clothing,7961 Tysons Corner Ctr,McLean,VA,
Lady Foot Locker,Shoe Stores,7972l Tysons Corner Ctr,McLean,VA,
Ann Taylor,Women's Clothing,7974a Tysons Corner Ctr,McLean,VA,
Square One Inc,Department Stores,7974 Tysons Corner Ctr,McLean,VA,
Francesca's,Women's Clothing,7965 Tysons Corner Ctr,McLean,VA,
Ann Taylor,Women's Clothing,2001 International Dr,McLean,VA,
Juicy Couture,Women's Clothing,2001 International Dr Ste 1700,McLean,VA,
Omega Boutique,Boutique Items,2001 International Dr,McLean,VA,
BCBGMAXAZRIA,Women's Clothing,2001 International Dr,McLean,VA,
Cache,Women's Clothing,2001 International Dr Ste 1753,McLean,VA,
S I Q I M,Women's Clothing,2001 International Dr,McLean,VA,
Porsche Design,Men's Clothing,"2001 International Drive, Suite 1156",McLean,VA,
Kate Spade,Women's Clothing,2001 International Dr Ste 1430,McLean,VA,
Suitsupply,Men's Clothing,2001 International Dr,McLean,VA,
Karen Millen,Women's Clothing,2001 International Dr,McLean,VA,
Aram Boutique,Boutique Items,2001 International Dr,McLean,VA,
Recycled Clothing Store,Women's Clothing,7810 Richmond Hwy,Alexandria,VA,22306
Fashion E J,Women's Clothing,8246 Richmond Hwy,Alexandria,VA,22309
Adcomm Digitel-Sprint Authorized Retailer,Cellular Telephone Service,6459 Old Beulah St,Alexandria,VA,22315
Verizon Authorized Retailer ?€? Russell Cellular,Cellular Telephone Service,6466 Old Beulah St,Alexandria,VA,22315
Michaels - The Arts & Crafts Store,Art Supplies,3089a Nutley St,Fairfax,VA,22031
Michaels - The Arts & Crafts Store,Art Supplies,3089 Nutley St,Fairfax,VA,22031
J Family Jems,Used & Rare Books,1811 Collingwood Rd,Alexandria,VA,22308
New Moon Jewelry New Moon Jewelry,Stone-Retail,9202 Ponce Pl,Fairfax,VA,22031
JBG Rosenfeld Retail Properties,Real Estate Management,1500 Cornerside Blvd,Vienna,VA,22182
Oxanna Boutique,Women's Clothing,448 Maple Ave E,Vienna,VA,22180
Michaels - The Arts & Craft Store,Art Supplies,311 Maple Ave E,Vienna,VA,22180
Flower Den,"Flowers, Plants & Trees-Silk, Dried, Etc.-Retail",8196 Terminal Rd,Lorton,VA,22079
Your Wireless-Verizon Authorized Retailer,Cellular Telephone Service,9607 Fairfax Blvd,Fairfax,VA,22031
Family Dollar,Discount Stores,8734 Richmond Hwy,Alexandria,VA,22309
Verizon Authorized Retailer ?€? Victra,Cellular Telephone Service,8790 Sacramento Dr,Alexandria,VA,22309
Dollar Tree,Discount Stores,8794 Sacramento Dr,Alexandria,VA,22309
Chimney Inspectors,"Stoves-Wood, Coal, Pellet, Etc-Retail",3876 Bradwater St,Fairfax,VA,22031
DressBarn,Women's Clothing,9600 Main St Ste P,Fairfax,VA,22031
Wisteria,"Flowers, Plants & Trees-Silk, Dried, Etc.-Retail",8808 Danewood Dr,Alexandria,VA,22308
Lorton Stone,Stone-Retail,7544 Fullerton Ct,Springfield,VA,22153
Verizon Authorized Retailer ?€? Russell Cellular,Cellular Telephone Service,8094 Rolling Rd Space 20,Springfield,VA,22153
The Wireless Center-Verizon Authorized Retailer,Cellular Telephone Service,8094 Rolling Rd,Springfield,VA,22153
Sage Bridal,Bridal Shops,9866 Main St,Fairfax,VA,22031
Susan ELIZABETH Fashions,Women's Clothing,9707 Cymbal Dr,Vienna,VA,22182
Urban Design Concepts,Women's Clothing,3601 Old Post Rd,Fairfax,VA,22030
Starbucks Coffee,Coffee Shops,1201 S Hayes St Ste G,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,2231 Crystal Dr Lbby 160,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,3125 Lee Hwy,Arlington,VA,22201
Starbucks Coffee,Coffee Shops,2925 S Glebe Rd,Arlington,VA,22206
Peet's Coffee & Tea,Coffee Shops,3115 Lee Hwy,Arlington,VA,22201
Peet's Coffee & Tea,Coffee Shops,3713 Lee Hwy,Arlington,VA,22207
Espresso Bar,Coffee Shops,1400 S Hayes St,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,1000 S Hayes St,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,1201 S Fern St Spc B3,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,1501 17th St N,Arlington,VA,22209
Starbucks Coffee,Coffee Shops,1525 Wilson Blvd Lbby 2,Arlington,VA,22209
Peet's Coffee & Tea,Coffee Shops,1525 Wilson Blvd,Arlington,VA,22209
Commonwealth Joe Coffee Roasters,Coffee Shops,"520 12th St S, Located at the intersection of 12th St S & S Elm St",Arlington,VA,22202
Allegro Coffee Company,Coffee Shops,520 12th St S Apt 100,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,4526 Lee Hwy,Arlington,VA,22207
Burn & Brew,Coffee Shops,566 23rd St S,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,1735 N Lynn St Lbby 20,Arlington,VA,22209
Starbucks Coffee,Coffee Shops,2413 Columbia Pike,Arlington,VA,22204
Peet's Coffee & Tea,Coffee Shops,2515 Columbia Pike,Arlington,VA,22204
Al Huda Cafe,Coffee Shops,2526 Columbia Pike,Arlington,VA,22204
Rappahannock Coffee & Roasting,Coffee Shops,2406 Columbia Pike,Arlington,VA,22204
Natural Cafe,Coffee Shops,850 N Randolph St Ste 119,Arlington,VA,22203
Caribou Coffee,Coffee Shops,4115 28th St S,Arlington,VA,22206
Boccato Gelato & Espresso,Coffee Shops,2719 Wilson Blvd,Arlington,VA,22201
Philz Coffee,Coffee Shops,4121 Wilson Blvd,Arlington,VA,22203
Coffee Beanery,Coffee Shops,3444 Fairfax Dr,Arlington,VA,22201
Republik Coffee Bar of Boston,Coffee Shops,4401 Wilson Blvd,Arlington,VA,22203
Oby Ulallc,Coffee Shops,3000 Washington Blvd,Arlington,VA,22201
Iota Club & Cafe,Coffee Shops,2832 Wilson Blvd,Arlington,VA,22201
Allegro Coffee,Coffee Shops,2700 Wilson Blvd,Arlington,VA,22201
Pauciugo Gelato & Caffe,Coffee Shops,3033 Wilson Blvd,Arlington,VA,22201
Amore Cafe,Coffee Shops,3815 S George Mason Dr,Falls Church,VA,
Central Coffee Bar,Coffee Shops,1901 N Moore St,Arlington,VA,22209
Cafe 59,Coffee Shops,2461 S Clark St,Arlington,VA,22202
Black Lime Mediterranean Cafe,Coffee Shops,2450 Crystal Dr,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,1649 Crystal Square Arc,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,1480 Crystal Dr,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,2600 Crystal Dr,Arlington,VA,22202
Peet's Coffee & Tea,Coffee Shops,2425 N Harrison St,Arlington,VA,22207
Peet's Coffee & Tea,Coffee Shops,3600 S Glebe Rd Ste W100,Arlington,VA,22202
Starbucks Coffee,Coffee Shops,2441 N Harrison St,Arlington,VA,22207
Starbucks Coffee,Coffee Shops,2500 N Harrison St,Arlington,VA,22207
Peet's Coffee & Tea,Coffee Shops,2500 N Harrison St,Arlington,VA,22207
Starbucks Coffee,Coffee Shops,1462 N Beauregard St,Alexandria,VA,22311
Starbucks Coffee,Coffee Shops,6100 Arlington Blvd,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,6100 Arlington Blvd,Falls Church,VA,
Starbucks Coffee,Coffee Shops,3690q King St,Alexandria,VA,22302
Starbucks Coffee,Coffee Shops,3690 King St,Alexandria,VA,22302
Peet's Coffee & Tea,Coffee Shops,3680 King St,Alexandria,VA,22302
Starbucks Coffee,Coffee Shops,6118 Arlington Blvd,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,6118 Arlington Blvd,Falls Church,VA,
Starbucks Coffee,Coffee Shops,3526 King St,Alexandria,VA,22302
Peet's Coffee & Tea,Coffee Shops,3526 King St,Alexandria,VA,22302
Peet's Coffee & Tea,Coffee Shops,1476 N Beauregard St,Alexandria,VA,22311
Peet's Coffee & Tea,Coffee Shops,6360 Seven Corners Ctr,Falls Church,VA,
Starbucks Coffee,Coffee Shops,6270 Seven Corners Ctr,Falls Church,VA,
Hai Lua,Coffee Shops,6795 Wilson Blvd,Falls Church,VA,
Cafe Nho,Coffee Shops,6757 Wilson Blvd Ste 3,Falls Church,VA,
Truong Nguyen,Coffee Shops,6795 Wilson Blvd Ste 31,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,3801 Jefferson Davis Hwy,Alexandria,VA,22305
Starbucks Coffee,Coffee Shops,3825 Jefferson Davis Hwy,Alexandria,VA,22305
I L Creation Of MD Inc,Coffee Shops,600 Army Navy Dr,Arlington,VA,22202
Jon's Coffee Shop,Coffee Shops,1800 N Kent St,Arlington,VA,22209
Assorti,Coffee Shops,1800 Wilson Blvd,Arlington,VA,22201
In Joy Coffee,Coffee Shops,5801 Duke St,Alexandria,VA,22304
Peet's Coffee & Tea,Coffee Shops,3101 Jefferson Davis Hwy,Alexandria,VA,22305
Starbucks Coffee,Coffee Shops,621 E Glebe Rd,Alexandria,VA,22305
Seva Cafe,Coffee Shops,2016 Mount Vernon Ave,Alexandria,VA,22301
Peet's Coffee & Tea,Coffee Shops,4641 Duke St,Alexandria,VA,22304
Peet's Coffee & Tea,Coffee Shops,6351 Columbia Pike,Falls Church,VA,
Starbucks Coffee,Coffee Shops,6365 Columbia Pike,Falls Church,VA,
Sora Ethiopian Market Cafe and Carryout,Coffee Shops,5145 Duke St,Alexandria,VA,22304
Starbucks Coffee,Coffee Shops,3131 Duke St,Alexandria,VA,22314
Peet's Coffee & Tea,Coffee Shops,3199 Duke St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,3113 Duke St,Alexandria,VA,22314
Peet's Coffee & Tea,Coffee Shops,425 E Monroe Ave,Alexandria,VA,22301
Peet's Coffee & Tea,Coffee Shops,6200 Little River Tpke,Alexandria,VA,22312
Java Loco,Coffee Shops,289 S Van Dorn St,Alexandria,VA,22304
Peet's Coffee & Tea,Coffee Shops,299 S Van Dorn St,Alexandria,VA,22304
Cafe Aurora,Coffee Shops,50 S Pickett St Ste 24,Alexandria,VA,22304
Cameron Cafe,Coffee Shops,4911 Brenman Park Dr,Alexandria,VA,22304
Perk's Coffee Shop,Coffee Shops,822 N Fairfax St,Alexandria,VA,22314
S & D Coffee Inc,Coffee Shops,5160 Eisenhower Ave,Alexandria,VA,22304
Starbucks Coffee,Coffee Shops,1767 King St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,532 King St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,7414 Little River Tpke,Annandale,VA,22003
Starbucks Coffee,Coffee Shops,2459 Eisenhower Ave,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,344 W Broad St,Falls Church,VA,
Starbucks Coffee,Coffee Shops,8104a Arlington Blvd,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,5730 Edsall Rd,Alexandria,VA,22304
Starbucks Coffee,Coffee Shops,301 W Broad St,Falls Church,VA,
Starbucks Coffee,Coffee Shops,5782 Dow Ave,Alexandria,VA,22304
Starbucks Coffee,Coffee Shops,6552b Little River Tpke,Alexandria,VA,22312
Starbucks Coffee,Coffee Shops,540 N Henry St,Alexandria,VA,22314
Broun,Coffee Shops,1800 Diagonal Rd,Alexandria,VA,22314
Peet's Coffee & Tea,Coffee Shops,530 First St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,6214 Old Dominion Dr,McLean,VA,
Allegro Coffee Company,Coffee Shops,1700 Duke St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,683 N Washington St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,1901 Ballenger Ave,Alexandria,VA,22314
Peet's Coffee & Tea,Coffee Shops,6244 Old Dominion Dr,McLean,VA,
Ocha P Coffee,Coffee Shops,6653 Little River Tpke,Annandale,VA,22003
Starbucks Coffee,Coffee Shops,100 S Union St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,6 King St,Alexandria,VA,22314
Starbucks Coffee,Coffee Shops,7235 Arlington Blvd,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,7235 Arlington Blvd,Falls Church,VA,
Beanetics Coffee Roasters,Coffee Shops,7028 Columbia Pike,Annandale,VA,22003
Starbucks Coffee,Coffee Shops,1218 W Broad St,Falls Church,VA,
Evergreen Cafe,Coffee Shops,4300 Evergreen Ln,Annandale,VA,22003
Peet's Coffee & Tea,Coffee Shops,600 Franklin St,Alexandria,VA,22314
Peet's Coffee & Tea,Coffee Shops,1230 W Broad St,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,500 S Royal St,Alexandria,VA,22314
Cafe Tu Ah,Coffee Shops,7117 Columbia Pike,Annandale,VA,22003
Cafe Sole,Coffee Shops,7127 Columbia Pike,Annandale,VA,22003
Peet's Coffee & Tea,Coffee Shops,7397 Lee Hwy,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,6130 Rose Hill Dr,Alexandria,VA,22310
Peet's Coffee & Tea,Coffee Shops,7137 Columbia Pike,Annandale,VA,22003
Peet's Coffee & Tea,Coffee Shops,6303 Richmond Hwy,Alexandria,VA,22306
Starbucks Coffee,Coffee Shops,6910g Bradlick Shopping Ctr,Annandale,VA,22003
Peet's Coffee & Tea,Coffee Shops,6980 Braddock Rd,Annandale,VA,22003
Peet's Coffee & Tea,Coffee Shops,7414 Little River Tpke,Annandale,VA,22003
Regency Coffee,Coffee Shops,5751 General Washington Dr,Alexandria,VA,22312
Peet's Coffee & Tea,Coffee Shops,6600 Richmond Hwy,Alexandria,VA,22306
Peet's Coffee & Tea,Coffee Shops,6655 Old Dominion Dr,McLean,VA,
StarNut Gourmet,Coffee Shops,1445 Laughlin Ave,McLean,VA,
Starbucks Coffee,Coffee Shops,7501 Leesburg Pike,Falls Church,VA,
Starbucks Coffee,Coffee Shops,6754 Richmond Hwy Unit 4,Alexandria,VA,22306
Caribou Coffee,Coffee Shops,7500 Leesburg Pike,Falls Church,VA,
Peet's Coffee & Tea,Coffee Shops,6800 Richmond Hwy,Alexandria,VA,22306
Peet's Coffee & Tea,Coffee Shops,7516a Leesburg Pike,Falls Church,VA,
Starbucks Coffee,Coffee Shops,1438 Chain Bridge Rd,McLean,VA,
Starbucks Coffee,Coffee Shops,1454 Chain Bridge Rd,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,1454 Chain Bridge Rd,McLean,VA,
Starbucks Coffee,Coffee Shops,1624 Belle View Blvd,Alexandria,VA,22307
Peet's Coffee & Tea,Coffee Shops,1624 Belle View Blvd,Alexandria,VA,22307
Espresso Cafe,Coffee Shops,1101 King St,Alexandria,VA,22314
Fontaine Caffe & Creperie,Coffee Shops,119 S Royal St,Alexandria,VA,22314
Sfizi Cafe,Coffee Shops,800 W Broad St,Falls Church,VA,
June Coffee,Coffee Shops,225 Reinekers Ln Ste GR1,Alexandria,VA,22314
Uptowner Cafe,Coffee Shops,1609 King St,Alexandria,VA,22314
Cafe Nicole,Coffee Shops,1125 Queen St,Alexandria,VA,22314
Perkup Coffee House,Coffee Shops,829 S Washington St,Alexandria,VA,22314
Hard Times Cafe Corporate Office,Coffee Shops,6320 Augusta Dr Ste 801,Springfield,VA,22150
Greenberry's Coffee Co,Coffee Shops,6839 Redmond Dr,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,1330 Old Chain Bridge Rd,McLean,VA,
Java Works,Coffee Shops,3110 Fairview Park Dr,Falls Church,VA,
Starbucks Coffee,Coffee Shops,5870 Kingstowne Ctr,Alexandria,VA,22315
Peet's Coffee & Tea,Coffee Shops,5870 Kingstowne Ctr,Alexandria,VA,22315
Starbucks Coffee,Coffee Shops,1330 Chain Bridge Rd,McLean,VA,
Starbucks Coffee,Coffee Shops,5870 Kingstowne Blvd,Alexandria,VA,22315
Peet's Coffee & Tea,Coffee Shops,5885 Kingstowne Blvd,Alexandria,VA,22315
Starbucks Coffee,Coffee Shops,5980 Kingstowne Towne Ctr,Alexandria,VA,22315
Peet's Coffee & Tea,Coffee Shops,5980 Kingstowne Towne Ctr,Alexandria,VA,22315
Starbucks Coffee,Coffee Shops,7401 Colshire Dr,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,7401 Colshire Dr,McLean,VA,
Sophie's Cafe,Coffee Shops,2010 Corporate Rdg,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,2905 District Ave,Fairfax,VA,22031
Dolcezza,Coffee Shops,2905 District Ave Ste 155,Fairfax,VA,22031
Starbucks Coffee,Coffee Shops,2904 District Ave,Fairfax,VA,22031
Starbucks Coffee,Coffee Shops,6525b Frontier Dr,Springfield,VA,22150
Peet's Coffee & Tea,Coffee Shops,7005 Manchester Blvd,Alexandria,VA,22310
Peet's Coffee & Tea,Coffee Shops,7451 Mount Vernon Square Ctr,Alexandria,VA,22306
Starbucks Coffee,Coffee Shops,7451 Mount Vernon Square Ctr,Alexandria,VA,22306
Starbucks Coffee,Coffee Shops,6500 Springfield Mall,Springfield,VA,22150
Starbucks Coffee,Coffee Shops,6600 Springfield Mall,Springfield,VA,22150
Peet's Coffee & Tea,Coffee Shops,6600 Springfield Mall,Springfield,VA,22150
Starbucks Coffee,Coffee Shops,7511 Richmond Hwy,Alexandria,VA,22306
Peet's Coffee & Tea,Coffee Shops,6426 Springfield Plz,Springfield,VA,22150
Starbucks Coffee,Coffee Shops,1961 Chain Bridge Rd,McLean,VA,
Starbucks Coffee,Coffee Shops,7110 Old Keene Mill Rd,Springfield,VA,22150
Peet's Coffee & Tea,Coffee Shops,5204 Port Royal Rd,Springfield,VA,22151
Peet's Coffee & Tea,Coffee Shops,7660 Richmond Hwy,Alexandria,VA,22306
Starbucks Coffee,Coffee Shops,7922 Tysons Corner Ctr,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,7558 Telegraph Rd,Alexandria,VA,22315
Starbucks Coffee,Coffee Shops,7696 Richmond Hwy,Alexandria,VA,22306
Peet's Coffee & Tea,Coffee Shops,8150 Leesburg Pike,Vienna,VA,22182
Peet's Coffee & Tea,Coffee Shops,7707 Fordson Rd Ste 102,Alexandria,VA,22306
Starbucks Coffee,Coffee Shops,2001 International Dr Ste 109,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,7910 Richmond Hwy,Alexandria,VA,22306
Java Works,Coffee Shops,8283 Greensboro Dr,McLean,VA,
Starbucks Coffee,Coffee Shops,1775 Greensboro Station Pl,McLean,VA,
Starbucks Coffee,Coffee Shops,8200 Crestwood Heights Dr,McLean,VA,
Peet's Coffee & Tea,Coffee Shops,8200 Crestwood Heights Dr,McLean,VA,
Starbucks Coffee,Coffee Shops,8381 Leesburg Pike,Vienna,VA,22182
Peet's Coffee & Tea,Coffee Shops,7900 Fort Hunt Rd,Alexandria,VA,22308
Kicco Expresso,Coffee Shops,2810 Dorr Ave,Fairfax,VA,22031
The Terrace Cafe Inc,Coffee Shops,3040 Williams Dr Ste 102,Fairfax,VA,22031
Grounded Coffee Shop,Coffee Shops,6919 Telegraph Rd,Alexandria,VA,22310
Life Cafe,Coffee Shops,9602 Main St,Fairfax,VA,22031
Carmella's Cappuccino Espresso,Coffee Shops,9645 Braddock Rd,Fairfax,VA,22032
Starbucks Coffee,Coffee Shops,8520 Leesburg Pike Ste D,Vienna,VA,22182
Peet's Coffee & Tea,Coffee Shops,6451 Old Beulah St,Alexandria,VA,22315
Fuel Energy Cafe,Coffee Shops,8500 Tyco Rd Ste C,Vienna,VA,22182
Starbucks Coffee,Coffee Shops,3043 Nutley St,Fairfax,VA,22031
Peet's Coffee & Tea,Coffee Shops,3043 Nutley St,Fairfax,VA,22031
Starbucks Coffee,Coffee Shops,3011 Nutley St,Fairfax,VA,22031
Peet's Coffee & Tea,Coffee Shops,359 Maple Ave E,Vienna,VA,22180
Peet's Coffee & Tea,Coffee Shops,8938 Burke Lake Rd,Springfield,VA,22151
Peet's Coffee & Tea,Coffee Shops,8320 Old Keene Mill Rd,Springfield,VA,22152
Peet's Coffee & Tea,Coffee Shops,332 Maple Ave E,Vienna,VA,22180
Starbucks Coffee,Coffee Shops,207 Maple Ave E,Vienna,VA,22180
Allegro Coffee Company,Coffee Shops,143 Maple Ave E,Vienna,VA,22180
Peet's Coffee & Tea,Coffee Shops,143 Maple Ave E,Vienna,VA,22180
Starbucks Coffee,Coffee Shops,8408 Old Keene Mill Rd,Springfield,VA,22152
Starbucks Coffee,Coffee Shops,107 Maple Ave W,Vienna,VA,22180
Caffe Amouri,Coffee Shops,107 Church St NE,Vienna,VA,22180
Peet's Coffee & Tea,Coffee Shops,3895 Pickett Rd,Fairfax,VA,22031
Starbucks Coffee,Coffee Shops,8646 Richmond Hwy,Alexandria,VA,22309
Peet's Coffee & Tea,Coffee Shops,8646 Richmond Hwy,Alexandria,VA,22309
Peet's Coffee & Tea,Coffee Shops,3985 Pickett Rd,Fairfax,VA,22031
Caribou Coffee,Coffee Shops,9520 Main St,Fairfax,VA,22031
Cafe Nemooneh,Coffee Shops,525 Maple Ave W,Vienna,VA,22180
Peet's Coffee & Tea,Coffee Shops,9622 Main St,Fairfax,VA,22031
Peet's Coffee & Tea,Coffee Shops,8671 Lee Ln,Vienna,VA,22182
Starbucks Coffee,Coffee Shops,6050 Gorgas Rd,Fort Belvoir,VA,
Starbucks Coffee,Coffee Shops,9525 Braddock Rd,Fairfax,VA,22032
Peet's Coffee & Tea,Coffee Shops,9525 Braddock Rd,Fairfax,VA,22032
Starbucks Coffee,Coffee Shops,8068 Rolling Rd,Springfield,VA,22153
Peet's Coffee & Tea,Coffee Shops,8074 Rolling Road,Springfield,VA,22153
Volcafe Specialty Coffee,Coffee Shops,9926 Main St,Fairfax,VA,22031
Peet's Coffee & Tea,Coffee Shops,9550 Burke Rd,Burke,VA,22015
Starbucks Coffee,Coffee Shops,10344 Main St,Fairfax,VA,22030
Peet's Coffee & Tea,Coffee Shops,9274 Old Keene Mill Rd,Burke,VA,22015
Peet's Coffee & Tea,Coffee Shops,2932 Chain Bridge Rd,Oakton,VA,22124
Starbucks Coffee,Coffee Shops,2930 Chain Bridge Rd,Oakton,VA,22124
Java Xpress,Coffee Shops,10344 Fairfax Blvd,Fairfax,VA,22030
Peet's Coffee & Tea,Coffee Shops,10350 Willard Way,Fairfax,VA,22030
Starbucks Coffee,Coffee Shops,9596 Old Keene Mill Rd,Burke,VA,22015
Peet's Coffee & Tea,Coffee Shops,9596 Old Keene Mill Rd,Burke,VA,22015
De Clieu Coffee & Sandwich,Coffee Shops,10389 Main St,Fairfax,VA,22030
American Bistro & Coffeehouse,Coffee Shops,10407 Main St,Fairfax,VA,22030
Starbucks Coffee,Coffee Shops,4400 University Dr,Fairfax,VA,22030
Corner Coffee House,Coffee Shops,10655 Fairfax Blvd,Fairfax,VA,22030
Starbucks Coffee,Coffee Shops,4401 University Dr,Fairfax,VA,22030
Peet's Coffee & Tea,Coffee Shops,10301 New Guinea Rd,Fairfax,VA,22032
Starbucks Coffee,Coffee Shops,6003 Burke Centre Pkwy Ste A,Burke,VA,22015
Peet's Coffee & Tea,Coffee Shops,6011 Burke Centre Pkwy,Burke,VA,22015
Starbucks Coffee,Coffee Shops,10653 Braddock Rd,Fairfax,VA,22032
Peet's Coffee & Tea,Coffee Shops,10653 Braddock Rd,Fairfax,VA,22032
Peet's Coffee & Tea,Coffee Shops,6000 Burke Commons Rd,Burke,VA,22015
Starbucks Coffee,Coffee Shops,10930 Fairfax Blvd,Fairfax,VA,22030
