,index,geometry,icon,id,name,place_id,plus_code,rating,reference,types,user_ratings_total,vicinity,opening_hours,price_level,locations,Zip Code
1918,6078,"{'location': {'lat': 38.9020363, 'lng': -77.04451710000001}, 'viewport': {'northeast': {'lat': 38.9033859302915, 'lng': -77.04336146970849}, 'southwest': {'lat': 38.9006879697085, 'lng': -77.04605943029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,f8b2bafe6e460dda779b3e183a4595aabc4364e0,Washington Deli and Pizza Office Catering,ChIJhW_GA7q3t4kRMfkAYKT-xFY,"{'compound_code': 'WX24+R5 Washington, District of Columbia, United States', 'global_code': '87C4WX24+R5'}",4.5,ChIJhW_GA7q3t4kRMfkAYKT-xFY,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",34,"1990 K Street Northwest 20th Street Entrance, Washington",{'open_now': False},2,"{'Match_addr': 'Washington Deli', 'LongLabel': 'Washington Deli, 1990 K St NW, Washington, DC, 20006, USA', 'ShortLabel': 'Washington Deli', 'Addr_type': 'POI', 'Type': 'Sandwich Shop', 'PlaceName': 'Washington Deli', 'AddNum': '1990', 'Address': '1990 K St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
1919,6080,"{'location': {'lat': 38.9020363, 'lng': -77.04451710000001}, 'viewport': {'northeast': {'lat': 38.9035724302915, 'lng': -77.0431704697085}, 'southwest': {'lat': 38.9008744697085, 'lng': -77.0458684302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,2e0c6d8b1972bcf55fb20c9937d05eaba169e8f6,Pizza Slices DC,ChIJWwrNA7q3t4kRazlpbtgL6VY,"{'compound_code': 'WX24+R5 Washington, District of Columbia, United States', 'global_code': '87C4WX24+R5'}",4,ChIJWwrNA7q3t4kRazlpbtgL6VY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,"1990 K Street Northwest, Washington",{'open_now': False},,"{'Match_addr': 'Washington Deli', 'LongLabel': 'Washington Deli, 1990 K St NW, Washington, DC, 20006, USA', 'ShortLabel': 'Washington Deli', 'Addr_type': 'POI', 'Type': 'Sandwich Shop', 'PlaceName': 'Washington Deli', 'AddNum': '1990', 'Address': '1990 K St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
1920,6082,"{'location': {'lat': 38.902816, 'lng': -77.044283}, 'viewport': {'northeast': {'lat': 38.9040758802915, 'lng': -77.04293361970849}, 'southwest': {'lat': 38.9013779197085, 'lng': -77.04563158029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1fa2dff265bda03339fbb091e4fde6d7fb0b000a,Cities Restaurant & Lounge,ChIJX3VvIrq3t4kRbm5gnG5e73U,"{'compound_code': 'WX34+47 Washington, District of Columbia, United States', 'global_code': '87C4WX34+47'}",3.3,ChIJX3VvIrq3t4kRbm5gnG5e73U,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",100,"1909 K Street Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'BB&T', 'LongLabel': 'BB&T, 1909 K St NW, Washington, DC, 20006, USA', 'ShortLabel': 'BB&T', 'Addr_type': 'POI', 'Type': 'Bank', 'PlaceName': 'BB&T', 'AddNum': '1909', 'Address': '1909 K St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
1921,6085,"{'location': {'lat': 38.9035179, 'lng': -77.04447309999999}, 'viewport': {'northeast': {'lat': 38.9049819802915, 'lng': -77.0431274197085}, 'southwest': {'lat': 38.9022840197085, 'lng': -77.0458253802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,159ab59235b53f6398993c8e1d6a969cf45d0958,Abunai Poke,ChIJWdG13bm3t4kR928LKjU34QA,"{'compound_code': 'WX34+C6 Washington, District of Columbia, United States', 'global_code': '87C4WX34+C6'}",4.2,ChIJWdG13bm3t4kR928LKjU34QA,"['restaurant', 'food', 'point_of_interest', 'establishment']",177,"1920 L Street Northwest, Washington",{'open_now': False},2,"{'Match_addr': 'PNC Bank', 'LongLabel': 'PNC Bank, 1920 L St NW, Washington, DC, 20036, USA', 'ShortLabel': 'PNC Bank', 'Addr_type': 'POI', 'Type': 'Bank', 'PlaceName': 'PNC Bank', 'AddNum': '1920', 'Address': '1920 L St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1922,6086,"{'location': {'lat': 38.90289010000001, 'lng': -77.0440781}, 'viewport': {'northeast': {'lat': 38.9041132302915, 'lng': -77.0427273697085}, 'southwest': {'lat': 38.9014152697085, 'lng': -77.04542533029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7ee47bb30620a8b1eda31f73a3a5911269f99223,SoHo Cafe & Market,ChIJGZI5Y0e3t4kR6Lc9NXVqQhA,"{'compound_code': 'WX34+59 Washington, District of Columbia, United States', 'global_code': '87C4WX34+59'}",5,ChIJGZI5Y0e3t4kR6Lc9NXVqQhA,"['restaurant', 'food', 'point_of_interest', 'establishment']",9,"1909 K Street Northwest, Washington",{'open_now': False},,"{'Match_addr': 'BB&T', 'LongLabel': 'BB&T, 1909 K St NW, Washington, DC, 20006, USA', 'ShortLabel': 'BB&T', 'Addr_type': 'POI', 'Type': 'Bank', 'PlaceName': 'BB&T', 'AddNum': '1909', 'Address': '1909 K St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
1923,6089,"{'location': {'lat': 38.9038705, 'lng': -77.0439703}, 'viewport': {'northeast': {'lat': 38.9051603302915, 'lng': -77.0426223197085}, 'southwest': {'lat': 38.9024623697085, 'lng': -77.0453202802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,86b2cd9c8bfe030c95c660efbc0916737a5af443,sweetgreen,ChIJ2ewnbrG3t4kRXztQr726Yn4,"{'compound_code': 'WX34+GC Washington, District of Columbia, United States', 'global_code': '87C4WX34+GC'}",4.2,ChIJ2ewnbrG3t4kRXztQr726Yn4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",69,"1901 L Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'Sweetgreen', 'LongLabel': 'Sweetgreen, 1901 L St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Sweetgreen', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Sweetgreen', 'AddNum': '1901', 'Address': '1901 L St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1924,6090,"{'location': {'lat': 38.9048743, 'lng': -77.0446711}, 'viewport': {'northeast': {'lat': 38.9061619302915, 'lng': -77.0433228197085}, 'southwest': {'lat': 38.9034639697085, 'lng': -77.0460207802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3f816c18aa4ef78a7562af5589c419fb7b250e85,Baja Grille,ChIJLfw6Kri3t4kRSN2IAwb95j0,"{'compound_code': 'WX34+W4 Washington, District of Columbia, United States', 'global_code': '87C4WX34+W4'}",4.2,ChIJLfw6Kri3t4kRSN2IAwb95j0,"['restaurant', 'food', 'point_of_interest', 'establishment']",11,"1133 20th Street Northwest, Washington",{'open_now': False},2,"{'Match_addr': 'Upshaw Place', 'LongLabel': 'Upshaw Place, 1133 20th St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Upshaw Place', 'Addr_type': 'POI', 'Type': 'Building', 'PlaceName': 'Upshaw Place', 'AddNum': '1133', 'Address': '1133 20th St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1925,6093,"{'location': {'lat': 38.9054121, 'lng': -77.0444115}, 'viewport': {'northeast': {'lat': 38.9068802802915, 'lng': -77.04297741970849}, 'southwest': {'lat': 38.9041823197085, 'lng': -77.04567538029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,04890858700d77cf456fb1283e7ab3ade758de74,McDonald's,ChIJV9S5JLi3t4kR75GwLmBEaFU,"{'compound_code': 'WX44+56 Washington, District of Columbia, United States', 'global_code': '87C4WX44+56'}",3.6,ChIJV9S5JLi3t4kR75GwLmBEaFU,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",862,"1916 M Street Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Madison Square', 'LongLabel': 'Madison Square, 1990 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Madison Square', 'Addr_type': 'POI', 'Type': 'Tourist Attraction', 'PlaceName': 'Madison Square', 'AddNum': '1990', 'Address': '1990 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1926,6096,"{'location': {'lat': 38.9054349, 'lng': -77.0445711}, 'viewport': {'northeast': {'lat': 38.9068916302915, 'lng': -77.04322211970849}, 'southwest': {'lat': 38.9041936697085, 'lng': -77.04592008029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3a2330d5dcea09a5ae404a9e6b32c6afea5cd91f,Jacks Fresh,ChIJe6nHs7i3t4kRdVp5lpUNhKk,"{'compound_code': 'WX44+55 Washington, District of Columbia, United States', 'global_code': '87C4WX44+55'}",4.1,ChIJe6nHs7i3t4kRdVp5lpUNhKk,"['restaurant', 'food', 'point_of_interest', 'establishment']",14,"1990 M Street Northwest #23, Washington",{'open_now': False},,"{'Match_addr': 'Madison Square', 'LongLabel': 'Madison Square, 1990 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Madison Square', 'Addr_type': 'POI', 'Type': 'Tourist Attraction', 'PlaceName': 'Madison Square', 'AddNum': '1990', 'Address': '1990 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1927,6097,"{'location': {'lat': 38.90538180000001, 'lng': -77.0445204}, 'viewport': {'northeast': {'lat': 38.9067351302915, 'lng': -77.04336051970849}, 'southwest': {'lat': 38.9040371697085, 'lng': -77.04605848029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a6fd82b27171454648876840935ade0f295b1a60,Tempo the casual eatery,ChIJHZSuAMa3t4kRWWym5YVnwdk,"{'compound_code': 'WX44+55 Washington, District of Columbia, United States', 'global_code': '87C4WX44+55'}",4.6,ChIJHZSuAMa3t4kRWWym5YVnwdk,"['restaurant', 'food', 'point_of_interest', 'establishment']",81,"1195 20th Street Northwest, Washington",{'open_now': False},,"{'Match_addr': 'Madison Square', 'LongLabel': 'Madison Square, 1990 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Madison Square', 'Addr_type': 'POI', 'Type': 'Tourist Attraction', 'PlaceName': 'Madison Square', 'AddNum': '1990', 'Address': '1990 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1928,6098,"{'location': {'lat': 38.9054349, 'lng': -77.0445711}, 'viewport': {'northeast': {'lat': 38.9068916302915, 'lng': -77.04322211970849}, 'southwest': {'lat': 38.9041936697085, 'lng': -77.04592008029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,5b6a0603c00ac2ff57e691fb27fb56b35248598f,Kung Fu Tea,ChIJ1Yz7iqa3t4kR9YfCNLPMH20,"{'compound_code': 'WX44+55 Washington, District of Columbia, United States', 'global_code': '87C4WX44+55'}",4.5,ChIJ1Yz7iqa3t4kR9YfCNLPMH20,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",63,"1990 M Street Northwest Suite 102, Washington",{'open_now': False},1,"{'Match_addr': 'Madison Square', 'LongLabel': 'Madison Square, 1990 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Madison Square', 'Addr_type': 'POI', 'Type': 'Tourist Attraction', 'PlaceName': 'Madison Square', 'AddNum': '1990', 'Address': '1990 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1929,6099,"{'location': {'lat': 38.9054619, 'lng': -77.0445637}, 'viewport': {'northeast': {'lat': 38.90690513029151, 'lng': -77.0432147197085}, 'southwest': {'lat': 38.90420716970851, 'lng': -77.04591268029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,58986ac616b1976306c41b74b3c07c3ea6be6ea7,tang,ChIJYTUjRau3t4kRh49AuA3iA7I,"{'compound_code': 'WX44+55 Washington, District of Columbia, United States', 'global_code': '87C4WX44+55'}",,ChIJYTUjRau3t4kRh49AuA3iA7I,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"1990 M Street Northwest, Washington",{'open_now': False},,"{'Match_addr': 'Madison Square', 'LongLabel': 'Madison Square, 1990 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Madison Square', 'Addr_type': 'POI', 'Type': 'Tourist Attraction', 'PlaceName': 'Madison Square', 'AddNum': '1990', 'Address': '1990 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1930,6100,"{'location': {'lat': 38.9055144, 'lng': -77.0443514}, 'viewport': {'northeast': {'lat': 38.9069314302915, 'lng': -77.0430024197085}, 'southwest': {'lat': 38.9042334697085, 'lng': -77.0457003802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,b45cca815dd2c2c6dad63bda8f56562a0771c4c1,Nagomi Izakaya,ChIJ-QvvJbi3t4kRA5f0vMb_lIQ,"{'compound_code': 'WX44+67 Washington, District of Columbia, United States', 'global_code': '87C4WX44+67'}",4.4,ChIJ-QvvJbi3t4kRA5f0vMb_lIQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",208,"1990 M Street Northwest #100, Washington",{'open_now': True},2,"{'Match_addr': 'Madison Square', 'LongLabel': 'Madison Square, 1990 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'Madison Square', 'Addr_type': 'POI', 'Type': 'Tourist Attraction', 'PlaceName': 'Madison Square', 'AddNum': '1990', 'Address': '1990 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1931,6103,"{'location': {'lat': 38.9059104, 'lng': -77.0446169}, 'viewport': {'northeast': {'lat': 38.9071293802915, 'lng': -77.0432871197085}, 'southwest': {'lat': 38.9044314197085, 'lng': -77.0459850802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,daf17e17a5a77ba2fe2579efb186c9d53a9af30c,District Taco,ChIJDZElIri3t4kRrovz1ec59Bc,"{'compound_code': 'WX44+95 Washington, District of Columbia, United States', 'global_code': '87C4WX44+95'}",4.3,ChIJDZElIri3t4kRrovz1ec59Bc,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",893,"1919 M Street Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'District Taco', 'LongLabel': 'District Taco, 1919 M St NW, Washington, DC, 20036, USA', 'ShortLabel': 'District Taco', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'District Taco', 'AddNum': '1919', 'Address': '1919 M St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1932,6109,"{'location': {'lat': 38.9076058, 'lng': -77.0446178}, 'viewport': {'northeast': {'lat': 38.9089541802915, 'lng': -77.04341156970851}, 'southwest': {'lat': 38.9062562197085, 'lng': -77.04610953029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,01ae987b68768aafdf30e2c2244f465d36d2e061,Visit Kerala,ChIJVVUF_Me3t4kRSTOosKb0qoM,"{'compound_code': 'WX54+25 Washington, District of Columbia, United States', 'global_code': '87C4WX54+25'}",5,ChIJVVUF_Me3t4kRSTOosKb0qoM,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"1301 20th Street Northwest, Washington",{'open_now': False},,"{'Match_addr': 'The Lauren', 'LongLabel': 'The Lauren, 1301 20th St NW, Washington, DC, 20036, USA', 'ShortLabel': 'The Lauren', 'Addr_type': 'POI', 'Type': 'Post Office', 'PlaceName': 'The Lauren', 'AddNum': '1301', 'Address': '1301 20th St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1933,6129,"{'location': {'lat': 38.9104487, 'lng': -77.04424379999999}, 'viewport': {'northeast': {'lat': 38.9118254302915, 'lng': -77.04281321970849}, 'southwest': {'lat': 38.9091274697085, 'lng': -77.0455111802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c81092fb7072b2beffcd930dd77259d1c13c1178,sweetgreen,ChIJn8bHOsa3t4kR0dcMdz1mR88,"{'compound_code': 'WX64+58 Washington, District of Columbia, United States', 'global_code': '87C4WX64+58'}",4.5,ChIJn8bHOsa3t4kR0dcMdz1mR88,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",198,"1512 Connecticut Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Sweetgreen', 'LongLabel': 'Sweetgreen, 1512 Connecticut Ave NW, Washington, DC, 20036, USA', 'ShortLabel': 'Sweetgreen', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Sweetgreen', 'AddNum': '1512', 'Address': '1512 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1934,6131,"{'location': {'lat': 38.9105444, 'lng': -77.0442252}, 'viewport': {'northeast': {'lat': 38.9119117802915, 'lng': -77.0428261197085}, 'southwest': {'lat': 38.9092138197085, 'lng': -77.0455240802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,eff30b935dcf6a7ea98fc6ddc8db136bea7a7b87,BIBIBOP Asian Grill,ChIJb486O8a3t4kRqXQyfuyUrms,"{'compound_code': 'WX64+68 Washington, District of Columbia, United States', 'global_code': '87C4WX64+68'}",4.6,ChIJb486O8a3t4kRqXQyfuyUrms,"['restaurant', 'food', 'point_of_interest', 'establishment']",219,"1516 Connecticut Avenue Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'Shophouse Southeast Asian Kitchen', 'LongLabel': 'Shophouse Southeast Asian Kitchen, 1516 Connecticut Ave NW, Washington, DC, 20036, USA', 'ShortLabel': 'Shophouse Southeast Asian Kitchen', 'Addr_type': 'POI', 'Type': 'Southeast Asian Food', 'PlaceName': 'Shophouse Southeast Asian Kitchen', 'AddNum': '1516', 'Address': '1516 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1935,6140,"{'location': {'lat': 38.9107808, 'lng': -77.04435939999999}, 'viewport': {'northeast': {'lat': 38.91214678029149, 'lng': -77.04296401970849}, 'southwest': {'lat': 38.90944881970849, 'lng': -77.0456619802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e68c8851390c7c1cf8a2db0947cbd45d917a6a0a,Beefsteak,ChIJh-90I8a3t4kRYNStoV9qY2I,"{'compound_code': 'WX64+87 Washington, District of Columbia, United States', 'global_code': '87C4WX64+87'}",4.5,ChIJh-90I8a3t4kRYNStoV9qY2I,"['restaurant', 'food', 'point_of_interest', 'establishment']",341,"1528 Connecticut Avenue Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'AT&T', 'LongLabel': 'AT&T, 1518 Connecticut Ave NW, Washington, DC, 20036, USA', 'ShortLabel': 'AT&T', 'Addr_type': 'POI', 'Type': 'Consumer Electronics Store', 'PlaceName': 'AT&T', 'AddNum': '1518', 'Address': '1518 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
1936,6143,"{'location': {'lat': 38.9114626, 'lng': -77.04423100000001}, 'viewport': {'northeast': {'lat': 38.9127934802915, 'lng': -77.04293271970849}, 'southwest': {'lat': 38.9100955197085, 'lng': -77.0456306802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ff1adfba8c4bc7682b67159f979c8527dd42f5f3,Subway,ChIJ1xJsGsa3t4kRAYPBTENx7vQ,"{'compound_code': 'WX64+H8 Washington, District of Columbia, United States', 'global_code': '87C4WX64+H8'}",3.8,ChIJ1xJsGsa3t4kRAYPBTENx7vQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",124,"1605 Connecticut Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'SUBWAY', 'LongLabel': 'SUBWAY, 1605 Connecticut Ave NW, Washington, DC, 20009, USA', 'ShortLabel': 'SUBWAY', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'SUBWAY', 'AddNum': '1605', 'Address': '1605 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20009', 'PostalExt': '', 'CountryCode': 'USA'}",20009
1937,6144,"{'location': {'lat': 38.9112789, 'lng': -77.0440741}, 'viewport': {'northeast': {'lat': 38.9126026302915, 'lng': -77.04279591970851}, 'southwest': {'lat': 38.9099046697085, 'lng': -77.04549388029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0f999e9b762c9e8eaa42a1b51ec66d820d09333d,Magnolia Kitchen & Bar,ChIJ7UwXF8a3t4kRadDT-0a_9ec,"{'compound_code': 'WX64+G9 Washington, District of Columbia, United States', 'global_code': '87C4WX64+G9'}",4.3,ChIJ7UwXF8a3t4kRadDT-0a_9ec,"['restaurant', 'food', 'point_of_interest', 'establishment']",177,"1601 Connecticut Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Circa', 'LongLabel': 'Circa, 1601 Connecticut Ave NW, Washington, DC, 20009, USA', 'ShortLabel': 'Circa', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Circa', 'AddNum': '1601', 'Address': '1601 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20009', 'PostalExt': '', 'CountryCode': 'USA'}",20009
1938,6146,"{'location': {'lat': 38.9120875, 'lng': -77.0444472}, 'viewport': {'northeast': {'lat': 38.9133960302915, 'lng': -77.04321166970848}, 'southwest': {'lat': 38.91069806970851, 'lng': -77.0459096302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6278e8b2b99a40ce32c53e9cfc55b489a389b2b4,Chipotle Mexican Grill,ChIJOfJUGsa3t4kRNXiJtJ2qtJY,"{'compound_code': 'WX64+R6 Washington, District of Columbia, United States', 'global_code': '87C4WX64+R6'}",4.1,ChIJOfJUGsa3t4kRNXiJtJ2qtJY,"['restaurant', 'food', 'point_of_interest', 'establishment']",237,"1629 Connecticut Avenue Northwest Ste 2, Washington",{'open_now': True},1,"{'Match_addr': 'Gazuza Lounge', 'LongLabel': 'Gazuza Lounge, 1629 Connecticut Ave NW, Washington, DC, 20009, USA', 'ShortLabel': 'Gazuza Lounge', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'Gazuza Lounge', 'AddNum': '1629', 'Address': '1629 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20009', 'PostalExt': '', 'CountryCode': 'USA'}",20009
